entity_a,entity_b,relation,hole_prediction,features,logistic_regression_prediction,"logistic_regression_rel0_prob,rel1_prob,rel2_prob,rel3_prob",random_forest_prediction,"random_forest_rel0_prob,rel1_prob,rel2_prob,rel3_prob",gradient_boosting_prediction,"gradient_boosting_rel0_prob,rel1_prob,rel2_prob,rel3_prob",xgboost_prediction,"xgboost_rel0_prob,rel1_prob,rel2_prob,rel3_prob"
47,0,0,[[0]],"[-0.0668015331029892, -0.08346009254455566, -0.0009327690931968391, 0.17996513843536377, 0.03617474436759949, 0.2007155567407608, -0.06743603199720383, 0.022175194695591927, -0.11956889182329178, 0.08292587846517563, 0.01328466460108757, -0.06220531463623047, 0.12354125082492828, 0.044281862676143646, -0.0637982040643692, 0.192287877202034, 0.06034895032644272, 0.1790749728679657, 0.25158628821372986, -0.23091255128383636, -0.08519286662340164, 0.1509428769350052, 0.0022816623095422983, -0.19233748316764832, 0.053808581084012985, 0.0641859620809555, -0.15298694372177124, 0.18014012277126312, -0.07506848871707916, 0.24167294800281525]",0,"[0.8307472619233828, 0.12126474000030915, 0.0212159257914793, 0.02677207228482884]",0,"[0.999, 0.001, 0.0, 0.0]",0,"[0.9975139695636768, 0.0014818159257760327, 0.0003251050433275215, 0.0006791094672197761]",0,"[0.992359459400177, 0.005137688480317593, 0.0010155036579817533, 0.0014874059706926346]"
206,200,0,[[0]],"[0.1336842030286789, 0.09435348957777023, -0.16652563214302063, 0.1698964387178421, -0.005762868095189333, 0.09384290874004364, -0.08042915910482407, -0.021880315616726875, 0.13528768718242645, -0.005979857873171568, -0.005392796825617552, 0.06161167845129967, -0.010576046071946621, -0.01946563832461834, 0.013802788220345974, 0.12960757315158844, 0.08884453028440475, 0.11251704394817352, 0.18140630424022675, -0.21417902410030365, -0.1596035212278366, 0.15454533696174622, -0.006711791269481182, -0.13448207080364227, 0.16543613374233246, 0.05062073841691017, -0.1877966821193695, 0.11100327968597412, -0.11238658428192139, 0.21299099922180176]",0,"[0.8478668800340796, 0.0602805963494134, 0.04619220120544015, 0.04566032241106681]",0,"[0.999, 0.001, 0.0, 0.0]",0,"[0.9970194240187524, 0.0019768593382261026, 0.000324943863378452, 0.0006787727796426823]",0,"[0.9946292042732239, 0.00260798423551023, 0.001189816975966096, 0.0015729981241747737]"
357,300,0,[[0]],"[-0.1959277093410492, -0.09889479726552963, -0.12778045237064362, -0.15159492194652557, 0.1786959320306778, 0.08441288769245148, 0.05192098394036293, -0.12614865601062775, -0.0857156440615654, 0.02755635976791382, 0.019617203623056412, 0.017994349822402, -0.10714372247457504, -0.17175400257110596, -0.014064989052712917, 0.09743394702672958, 0.07571478933095932, 0.10391977429389954, 0.13125351071357727, -0.165028378367424, -0.17945939302444458, 0.15365304052829742, 0.0677412748336792, -0.16952887177467346, 0.0861729308962822, 0.08085040748119354, -0.10879497975111008, 0.1462966948747635, -0.20083482563495636, 0.22648581862449646]",0,"[0.8671422652720907, 0.045130142574240216, 0.060059182764548115, 0.027668409389120727]",0,"[1.0, 0.0, 0.0, 0.0]",0,"[0.9981878254933804, 0.0007466430798895481, 0.00037607084257507546, 0.0006894605841552019]",0,"[0.9948900938034058, 0.001839479780755937, 0.002268840093165636, 0.0010015093721449375]"
255,355,3,[[3]],"[0.12706869840621948, 0.03666218742728233, -0.0812513530254364, -0.005886291153728962, 0.038791436702013016, 0.09717672318220139, -0.01940213516354561, 0.012179490178823471, -0.03590620309114456, 0.00865995790809393, 0.07959219813346863, 0.009152432903647423, -0.10075652599334717, 0.15513761341571808, 0.03185557946562767, 0.06570274382829666, 0.02697574533522129, -0.15207308530807495, -0.0598205104470253, 0.11760974675416946, 0.03889192268252373, 0.08518456667661667, -0.024715077131986618, 0.019975801929831505, -0.017166851088404655, -0.05509716272354126, 0.2325478196144104, -0.15215665102005005, -0.07946988195180893, -0.006706255488097668]",3,"[0.017339248008089107, 0.15910011955434064, 0.1363252107059391, 0.6872354217316312]",3,"[0.0, 0.004, 0.002, 0.994]",3,"[0.00036410347320320547, 0.002073552162994399, 0.00047402679628501704, 0.9970883175675173]",3,"[0.0005772620206698775, 0.0014171483926475048, 0.0008020782261155546, 0.9972035884857178]"
145,100,0,[[0]],"[0.11113877594470978, -0.0902271643280983, 0.039825234562158585, -0.08801261335611343, 0.02157614752650261, -0.08724160492420197, -0.15843823552131653, -0.04378015547990799, 0.1007288470864296, 0.1346234530210495, -0.0498168058693409, -0.11642929911613464, -0.1578928679227829, -0.016793224960565567, -0.16012917459011078, 0.17623573541641235, 0.06283372640609741, 0.1114208996295929, 0.17048342525959015, -0.2732074558734894, -0.1609894186258316, 0.15801505744457245, -0.011756641790270805, -0.12313476204872131, 0.1391882449388504, 0.052922189235687256, -0.18239209055900574, 0.16599838435649872, -0.12458008527755737, 0.0941801443696022]",0,"[0.8580552209562022, 0.06300755816330945, 0.04332561086280657, 0.03561161001768167]",0,"[1.0, 0.0, 0.0, 0.0]",0,"[0.9977796549404563, 0.0012053858079008025, 0.0003257805958992071, 0.0006891786557438682]",0,"[0.9948810338973999, 0.0020424798130989075, 0.0014977557584643364, 0.00157871562987566]"
58,358,3,[[3]],"[-0.04208598658442497, 0.10552692413330078, 0.04450836405158043, 0.0020900520030409098, -0.14485812187194824, 0.205811008810997, 0.051495376974344254, -0.005418095272034407, 0.013104668818414211, -0.11014442890882492, 0.07399320602416992, 0.03443005681037903, -0.017742641270160675, 0.09719724208116531, -0.07663419097661972, -0.1282014697790146, -0.007251891307532787, -0.024884724989533424, -0.10046999156475067, 0.1414317786693573, 0.02899252437055111, 0.0021865563467144966, -0.0025760976132005453, -0.04528777301311493, -0.1580664962530136, -0.2683217525482178, -0.04104816913604736, -0.13802559673786163, -0.15025150775909424, -0.09980560094118118]",3,"[0.01551302492951089, 0.08890243060399143, 0.1035201760377075, 0.7920643684287902]",3,"[0.0, 0.017, 0.007, 0.976]",3,"[0.0006304116196770076, 0.0031884967269140085, 0.0032565876865686626, 0.9929245039668405]",3,"[0.0009294388582929969, 0.003978881984949112, 0.0022808637004345655, 0.9928107857704163]"
106,206,2,[[2]],"[0.08642475306987762, 0.06408680230379105, -0.11937430500984192, 0.042323037981987, 0.02524857223033905, 0.15341322124004364, -0.06814362853765488, 0.02200411446392536, 0.015082992613315582, 0.03441150113940239, -0.04776564985513687, 0.06345788389444351, 0.0030083649326115847, -0.09477290511131287, 0.04109148681163788, 0.1336842030286789, 0.09435348957777023, -0.16652563214302063, 0.1698964387178421, -0.005762868095189333, 0.09384290874004364, -0.08042915910482407, -0.021880315616726875, 0.13528768718242645, -0.005979857873171568, -0.005392796825617552, 0.06161167845129967, -0.010576046071946621, -0.01946563832461834, 0.013802788220345974]",2,"[0.07674701026728026, 0.1717517420065481, 0.5655382573759302, 0.18596299035024141]",2,"[0.004, 0.048, 0.918, 0.03]",2,"[0.00047218732781896506, 0.0034521019326474796, 0.9945354664631325, 0.001540244276401038]",2,"[0.008324477821588516, 0.0059227729216217995, 0.9775247573852539, 0.008227984420955181]"
18,0,0,[[0]],"[-0.06402678787708282, -0.0674983486533165, 0.06939540803432465, -0.021738693118095398, -0.054204873740673065, 0.04231075942516327, -0.0643562525510788, 0.2660122215747833, 0.06298679113388062, 0.030072540044784546, 0.017118481919169426, 0.037570059299468994, -0.011869939044117928, 0.08245082944631577, -0.10166917741298676, 0.192287877202034, 0.06034895032644272, 0.1790749728679657, 0.25158628821372986, -0.23091255128383636, -0.08519286662340164, 0.1509428769350052, 0.0022816623095422983, -0.19233748316764832, 0.053808581084012985, 0.0641859620809555, -0.15298694372177124, 0.18014012277126312, -0.07506848871707916, 0.24167294800281525]",0,"[0.8793020865440091, 0.05489714026214973, 0.029516885955642055, 0.03628388723819913]",0,"[1.0, 0.0, 0.0, 0.0]",0,"[0.9975527224032631, 0.0014331380126119781, 0.00032511767347003266, 0.0006890219106547573]",0,"[0.9953417778015137, 0.001975772902369499, 0.0009703328832983971, 0.001712166122160852]"
317,300,0,[[0]],"[0.01069696806371212, -0.09100699424743652, 0.1619509756565094, -0.17587153613567352, 0.0845518633723259, 0.07739482074975967, 0.012057109735906124, 0.19323740899562836, -0.11790534853935242, 0.14711488783359528, -0.002790126483887434, 0.14662116765975952, -0.0741657093167305, -0.06476479023694992, -0.03184312582015991, 0.09743394702672958, 0.07571478933095932, 0.10391977429389954, 0.13125351071357727, -0.165028378367424, -0.17945939302444458, 0.15365304052829742, 0.0677412748336792, -0.16952887177467346, 0.0861729308962822, 0.08085040748119354, -0.10879497975111008, 0.1462966948747635, -0.20083482563495636, 0.22648581862449646]",0,"[0.8504863026336356, 0.057281640630866, 0.04409534679546656, 0.0481367099400319]",0,"[1.0, 0.0, 0.0, 0.0]",0,"[0.9981761599769535, 0.0007466343540997809, 0.00038775314230684243, 0.0006894525266398078]",0,"[0.9944826364517212, 0.002506984630599618, 0.0017460513627156615, 0.0012643601512536407]"
89,0,0,[[0]],"[0.11114459484815598, -0.13032753765583038, 0.08489502966403961, -0.02311544120311737, 0.12944886088371277, 0.11907649040222168, -0.16130046546459198, -0.17656856775283813, 0.13199782371520996, -0.16927357017993927, 0.05330982059240341, 0.1719658225774765, -0.13261540234088898, 0.023595424368977547, -0.11305417120456696, 0.192287877202034, 0.06034895032644272, 0.1790749728679657, 0.25158628821372986, -0.23091255128383636, -0.08519286662340164, 0.1509428769350052, 0.0022816623095422983, -0.19233748316764832, 0.053808581084012985, 0.0641859620809555, -0.15298694372177124, 0.18014012277126312, -0.07506848871707916, 0.24167294800281525]",0,"[0.8863535045736952, 0.055339862002931936, 0.039056146412964156, 0.01925048701040853]",0,"[0.999, 0.0, 0.001, 0.0]",0,"[0.9975527224032631, 0.0014331380126119781, 0.00032511767347003266, 0.0006890219106547573]",0,"[0.9949527978897095, 0.002491093473508954, 0.0010543481912463903, 0.0015017715049907565]"
141,341,3,[[3]],"[0.12529557943344116, -0.16011935472488403, 0.03481999412178993, -0.12506625056266785, 0.0977759137749672, -0.07967384904623032, 0.05307852104306221, 0.13208788633346558, 0.07376884669065475, -0.0026024316903203726, 0.034895360469818115, -0.027875633910298347, -0.03834634646773338, 0.025399131700396538, 0.16511233150959015, 0.06595003604888916, -0.08012128621339798, -0.1262645274400711, -0.03848801553249359, 0.2346457988023758, -0.19161003828048706, -0.02301630564033985, -0.06825333088636398, -0.1690453439950943, -0.11760986596345901, -0.2531866133213043, 0.06350702792406082, -0.14332589507102966, -0.010777249000966549, 0.07870089262723923]",3,"[0.03663825651057225, 0.03232889811319531, 0.11603974971211396, 0.8149930956641184]",3,"[0.001, 0.012, 0.028, 0.959]",3,"[0.00037772766570204683, 0.001637684859555624, 0.002817312950381941, 0.99516727452436]",3,"[0.0013028985122218728, 0.00130443403031677, 0.00820961408317089, 0.9891830682754517]"
197,100,0,[[0]],"[-0.0009067921782843769, -0.14349104464054108, -0.028934940695762634, -0.15358732640743256, 0.07413846999406815, -0.00528956763446331, -0.07466556131839752, -0.20151592791080475, -0.11092736572027206, 0.039107341319322586, -0.08102171123027802, 0.014655625447630882, -0.03153980150818825, 0.0899663120508194, 0.10445725172758102, 0.17623573541641235, 0.06283372640609741, 0.1114208996295929, 0.17048342525959015, -0.2732074558734894, -0.1609894186258316, 0.15801505744457245, -0.011756641790270805, -0.12313476204872131, 0.1391882449388504, 0.052922189235687256, -0.18239209055900574, 0.16599838435649872, -0.12458008527755737, 0.0941801443696022]",0,"[0.8428268387267552, 0.05550929864876096, 0.08369512592275614, 0.017968736701727644]",0,"[1.0, 0.0, 0.0, 0.0]",0,"[0.9982405424681039, 0.0007440294572444288, 0.0003259310782353185, 0.0006894969964167624]",0,"[0.995283305644989, 0.002076114760711789, 0.0016282422002404928, 0.0010123377433046699]"
79,0,0,[[0]],"[-0.048102788627147675, -0.11133527755737305, 0.1364601105451584, 0.1352366954088211, -0.042076703161001205, 0.11787291616201401, -0.01507078018039465, 0.001249608350917697, -0.042456917464733124, -0.07988940924406052, -0.13540013134479523, -0.04924067482352257, 0.025945736095309258, 0.09004170447587967, -0.1398729532957077, 0.192287877202034, 0.06034895032644272, 0.1790749728679657, 0.25158628821372986, -0.23091255128383636, -0.08519286662340164, 0.1509428769350052, 0.0022816623095422983, -0.19233748316764832, 0.053808581084012985, 0.0641859620809555, -0.15298694372177124, 0.18014012277126312, -0.07506848871707916, 0.24167294800281525]",0,"[0.8214788593981227, 0.13386427311529767, 0.02358430434061545, 0.021072563145964094]",0,"[0.999, 0.001, 0.0, 0.0]",0,"[0.9967046102094967, 0.0022821124206038276, 0.00032484126074809193, 0.0006884361091516641]",0,"[0.9931615591049194, 0.004532369785010815, 0.0010509627172723413, 0.0012551378458738327]"
374,300,0,[[0]],"[0.032786548137664795, -0.02431035041809082, -0.01859230548143387, -0.061758074909448624, 0.08808674663305283, -0.09124016761779785, -0.08941003680229187, -0.15842725336551666, -0.12723463773727417, 0.11922147125005722, -0.06365491449832916, 0.11915779113769531, -0.06299775838851929, -0.11908455193042755, 0.07074599713087082, 0.09743394702672958, 0.07571478933095932, 0.10391977429389954, 0.13125351071357727, -0.165028378367424, -0.17945939302444458, 0.15365304052829742, 0.0677412748336792, -0.16952887177467346, 0.0861729308962822, 0.08085040748119354, -0.10879497975111008, 0.1462966948747635, -0.20083482563495636, 0.22648581862449646]",0,"[0.8538094737727723, 0.053112401329346935, 0.05702639349638931, 0.036051731401491434]",0,"[1.0, 0.0, 0.0, 0.0]",0,"[0.9982121684936638, 0.0007144298831838203, 0.00038392422498829525, 0.000689477398164316]",0,"[0.9949393272399902, 0.002355047035962343, 0.0016363736940547824, 0.0010692647192627192]"
244,344,3,[[3]],"[-0.08355045318603516, 0.03419933095574379, -0.05063847452402115, -0.07115369290113449, 0.08638178557157516, 0.16545625030994415, -0.11505686491727829, 0.05515345185995102, 0.006154731847345829, 0.07064115256071091, 0.08908680081367493, -0.028233705088496208, 0.11709893494844437, -0.059005580842494965, 0.17338725924491882, -0.07557850331068039, -0.07160625606775284, 0.11698595434427261, -0.1707179695367813, -0.10063984990119934, 0.011768867261707783, 0.1159970611333847, -0.23400473594665527, -0.18774177134037018, 0.012330126948654652, -0.21768206357955933, 0.004297142382711172, 0.01969616860151291, -0.10108224302530289, 0.1290116012096405]",3,"[0.18763920672657525, 0.089781719255051, 0.04095252149452554, 0.6816265525238483]",3,"[0.019, 0.175, 0.049, 0.757]",3,"[0.002305887983670487, 0.01847327956544981, 0.0037647095492429525, 0.975456122901637]",3,"[0.027028311043977737, 0.07057985663414001, 0.02229783870279789, 0.8800939917564392]"
270,200,0,[[0]],"[0.021609149873256683, 0.09480362385511398, -0.0039898487739264965, 0.01818089373409748, -0.005555019713938236, 0.054449982941150665, 0.008377865888178349, 0.044261109083890915, 0.13522785902023315, -0.04127245023846626, -0.0260996762663126, -0.13368968665599823, -0.08161219209432602, 0.023851163685321808, -0.07073208689689636, 0.12960757315158844, 0.08884453028440475, 0.11251704394817352, 0.18140630424022675, -0.21417902410030365, -0.1596035212278366, 0.15454533696174622, -0.006711791269481182, -0.13448207080364227, 0.16543613374233246, 0.05062073841691017, -0.1877966821193695, 0.11100327968597412, -0.11238658428192139, 0.21299099922180176]",0,"[0.8483324748618694, 0.061958894031544406, 0.045782604656262715, 0.04392602645032352]",0,"[1.0, 0.0, 0.0, 0.0]",0,"[0.9976683942124728, 0.0013173486082543844, 0.0003251553726799608, 0.0006891018065932883]",0,"[0.99553382396698, 0.001830999506637454, 0.0012463144958019257, 0.0013889118563383818]"
224,324,3,[[3]],"[-0.11790677905082703, -0.013546309433877468, 0.1572021096944809, 0.1579732745885849, 0.1432904154062271, -0.07788977026939392, -0.08467936515808105, 0.06999299675226212, -0.0796833485364914, -0.06419388204813004, 0.04296659305691719, -0.06258486211299896, 0.06139524281024933, 0.13934849202632904, -0.005598521791398525, -0.14406655728816986, -0.12433503568172455, -0.004049746785312891, -0.007610568776726723, -0.021064583212137222, -0.011927048675715923, 0.1264406442642212, -0.17356938123703003, 0.029479702934622765, -0.09288572520017624, -0.01845025271177292, 0.14464865624904633, -0.031538791954517365, -0.05333465710282326, -0.08696893602609634]",3,"[0.03229614629181372, 0.2963125265512875, 0.07109371880180959, 0.6002976083550892]",3,"[0.0, 0.069, 0.012, 0.919]",3,"[0.0006731739300006881, 0.014140224361305881, 0.0009463301824604028, 0.984240271526233]",3,"[0.0021676034666597843, 0.03977731615304947, 0.0026694380212575197, 0.9553856253623962]"
165,100,0,[[0]],"[0.0349191352725029, 0.12365444749593735, -0.14155155420303345, -0.09993620961904526, -0.0887998715043068, -0.08569193631410599, 0.11505263298749924, 0.026845240965485573, 0.09038366377353668, 0.017033109441399574, -0.01452646404504776, 0.06588820368051529, 0.043282996863126755, 0.03265169635415077, 0.16975973546504974, 0.17623573541641235, 0.06283372640609741, 0.1114208996295929, 0.17048342525959015, -0.2732074558734894, -0.1609894186258316, 0.15801505744457245, -0.011756641790270805, -0.12313476204872131, 0.1391882449388504, 0.052922189235687256, -0.18239209055900574, 0.16599838435649872, -0.12458008527755737, 0.0941801443696022]",0,"[0.816281445535149, 0.019419937892156906, 0.12687736912266562, 0.03742124745002839]",0,"[1.0, 0.0, 0.0, 0.0]",0,"[0.9979937315816987, 0.0009344846946272108, 0.0003824572025661006, 0.0006893265211078369]",0,"[0.9935947060585022, 0.0013448322424665093, 0.003222445724532008, 0.0018379897810518742]"
