entity_a,entity_b,relation,hole_prediction,features,logistic_regression_prediction,"logistic_regression_rel0_prob,rel1_prob,rel2_prob,rel3_prob",random_forest_prediction,"random_forest_rel0_prob,rel1_prob,rel2_prob,rel3_prob",gradient_boosting_prediction,"gradient_boosting_rel0_prob,rel1_prob,rel2_prob,rel3_prob",xgboost_prediction,"xgboost_rel0_prob,rel1_prob,rel2_prob,rel3_prob"
154,354,3,[[2]],"[0.08591356128454208, 0.022884521633386612, -0.015458891168236732, -0.1086050271987915, -0.1007457748055458, 0.137359157204628, -0.01663649082183838, 0.018774040043354034, -0.11558368057012558, -0.21510234475135803, -0.0821128785610199, 0.019872860983014107, 0.0656505897641182, -0.009687253274023533, -0.0651288703083992, 0.06493128836154938, -0.17791715264320374, -0.06538926810026169, -0.09612970799207687, 0.08515274524688721, -0.0760822668671608, -0.09805450588464737, -0.014753695577383041, -0.03720290586352348, 0.1361171305179596, 0.04433135688304901, 0.09288893640041351, -0.19199788570404053, -0.017096035182476044, -0.0543372817337513]",3,"[0.025069282524622396, 0.17788999477925352, 0.3181874887486469, 0.47885323394747736]",3,"[0.0, 0.115, 0.234, 0.651]",3,"[0.0006872565427363812, 0.006732846977102083, 0.008141293746701738, 0.9844386027334596]",3,"[0.004249825142323971, 0.04561145231127739, 0.14095403254032135, 0.8091846704483032]"
10,310,3,[[2]],"[-0.06307725608348846, 0.04108905419707298, 0.10123025625944138, -0.01691175438463688, 0.03739187866449356, 0.17545294761657715, -0.11887620389461517, 0.06245563179254532, -0.15277738869190216, -0.24126699566841125, -0.19495046138763428, 0.07256072014570236, 0.02161460369825363, 0.050620224326848984, 0.0017260530730709434, -0.0631655678153038, -0.14229807257652283, -0.10719476640224457, 0.054614048451185226, 0.17811188101768494, -0.060134947299957275, -0.010959605686366558, 0.018534349277615547, 0.08003339916467667, 0.16382591426372528, 0.014872847124934196, -0.015422696247696877, 0.15461742877960205, 0.06257927417755127, -0.13916657865047455]",3,"[0.04714831960433719, 0.2953796089605865, 0.3248315047125265, 0.33264056672254977]",2,"[0.001, 0.357, 0.396, 0.246]",3,"[0.0019261746906328885, 0.0778503139573865, 0.031524104839709945, 0.8886994065122705]",2,"[0.013713366352021694, 0.30923178791999817, 0.4802331030368805, 0.19682176411151886]"
23,0,0,[[0]],"[0.11802051961421967, 0.14958950877189636, -0.15919868648052216, 0.09174551069736481, 0.15917275846004486, 0.057803623378276825, -0.05340297520160675, -0.17030663788318634, -0.050765447318553925, 0.04634977504611015, -0.16899774968624115, 0.03699313849210739, -0.23240534961223602, -0.01405227929353714, 0.0007516869227401912, 0.192287877202034, 0.06034895032644272, 0.1790749728679657, 0.25158628821372986, -0.23091255128383636, -0.08519286662340164, 0.1509428769350052, 0.0022816623095422983, -0.19233748316764832, 0.053808581084012985, 0.0641859620809555, -0.15298694372177124, 0.18014012277126312, -0.07506848871707916, 0.24167294800281525]",0,"[0.8691345676305856, 0.07447692001686175, 0.03934550875914764, 0.01704300359340499]",0,"[1.0, 0.0, 0.0, 0.0]",0,"[0.9969612594512678, 0.002025202262141517, 0.0003249249066572336, 0.0006886133799334094]",0,"[0.9941776990890503, 0.003402214962989092, 0.0011042036348953843, 0.001315829111263156]"
24,124,1,[[0]],"[-0.7735354900360107, 0.6778686046600342, -0.7270359396934509, -0.1415882110595703, 0.014913992956280708, 0.5476121306419373, 0.05999375879764557, -0.697343111038208, -0.10546959936618805, 0.500887930393219, -0.625241756439209, -0.18918462097644806, 0.038088470697402954, -0.4799128472805023, -0.6078720092773438, -0.14164815843105316, -0.10486133396625519, 0.15410272777080536, 0.2112797498703003, -0.0457516647875309, 0.20258720219135284, -0.04974577948451042, -0.12364476919174194, 0.03529791533946991, -0.10757458955049515, 0.03735387325286865, -0.096664197742939, 0.09874184429645538, 0.14780773222446442, 0.01413813978433609]",2,"[0.3078101050980885, 0.23400526377954883, 0.41768499308319257, 0.04049963803917016]",2,"[0.018, 0.252, 0.623, 0.107]",2,"[0.0003131951664289349, 0.00623704859117576, 0.9919006493469753, 0.0015491068954200987]",2,"[0.005474203731864691, 0.037135157734155655, 0.9498720765113831, 0.007518553640693426]"
135,235,2,[[3]],"[0.19442100822925568, 0.05969009920954704, 0.09833366423845291, 0.15871919691562653, -0.05570751056075096, 0.04937702417373657, -0.020101072266697884, 0.2614770829677582, 0.05323921516537666, -0.15808165073394775, -0.01407373696565628, -0.021729564294219017, 0.061989642679691315, -0.020745733752846718, 0.004457112867385149, 0.09959469735622406, -0.09317810833454132, -0.111630380153656, -0.026256442070007324, 0.04463076964020729, -0.06450433284044266, -0.12624473869800568, -0.07439696788787842, 0.17036695778369904, 0.05145874246954918, -0.039109986275434494, -0.028099367395043373, 0.06371420621871948, -0.019380757585167885, -0.005999252665787935]",3,"[0.03436520691731647, 0.309719719663951, 0.29777509558880266, 0.35813997782992985]",2,"[0.0, 0.343, 0.385, 0.272]",2,"[0.000799882624745273, 0.03253550437170702, 0.9616410437555009, 0.005023569248046761]",2,"[0.006684484425932169, 0.19865036010742188, 0.746740460395813, 0.0479247011244297]"
176,100,0,[[0]],"[0.18612994253635406, 0.0680665373802185, 0.009819172322750092, -0.15599241852760315, -0.15752048790454865, 0.004185917321592569, 0.05656545236706734, -0.07612492144107819, -0.04640115797519684, 0.11204735189676285, 0.26827767491340637, 0.006664364133030176, 0.15455283224582672, -0.1834348887205124, -0.09271793067455292, 0.17623573541641235, 0.06283372640609741, 0.1114208996295929, 0.17048342525959015, -0.2732074558734894, -0.1609894186258316, 0.15801505744457245, -0.011756641790270805, -0.12313476204872131, 0.1391882449388504, 0.052922189235687256, -0.18239209055900574, 0.16599838435649872, -0.12458008527755737, 0.0941801443696022]",0,"[0.8110819260265023, 0.023003145256125717, 0.12119418142935488, 0.044720747288017115]",0,"[0.993, 0.0, 0.005, 0.002]",0,"[0.9978083227857252, 0.0011598434120081607, 0.00037592786356913885, 0.0006559059386976318]",0,"[0.9918016791343689, 0.0021782335825264454, 0.0037439786829054356, 0.0022761172149330378]"
167,100,0,[[0]],"[-0.10779663920402527, -0.15491220355033875, -0.09202687442302704, -0.08393318951129913, -0.036980777978897095, 0.041492730379104614, -0.005451852921396494, -0.13448449969291687, 0.16713790595531464, -0.0917048454284668, -0.048824094235897064, 0.009849591180682182, -0.14723122119903564, -0.03829053044319153, -0.05732719600200653, 0.17623573541641235, 0.06283372640609741, 0.1114208996295929, 0.17048342525959015, -0.2732074558734894, -0.1609894186258316, 0.15801505744457245, -0.011756641790270805, -0.12313476204872131, 0.1391882449388504, 0.052922189235687256, -0.18239209055900574, 0.16599838435649872, -0.12458008527755737, 0.0941801443696022]",0,"[0.8616760665992855, 0.038566874025035676, 0.07485078322335338, 0.0249062761523254]",0,"[1.0, 0.0, 0.0, 0.0]",0,"[0.9978304048467276, 0.0011079253727284747, 0.0003724560712172039, 0.0006892137093271018]",0,"[0.9953437447547913, 0.0015283667016774416, 0.0018216731259599328, 0.0013062425423413515]"
105,305,3,[[3]],"[-0.05031190812587738, 0.07183317095041275, 0.08051103353500366, -0.029597576707601547, -0.031001634895801544, -0.03021903894841671, -0.024981394410133362, 0.045795612037181854, 0.17143122851848602, 0.02969422936439514, 0.0904928669333458, -0.027574781328439713, -0.04779992252588272, 0.072573222219944, -0.12076739221811295, -0.1237563043832779, -0.16335724294185638, -0.000856857979670167, -0.05517483875155449, 0.036195144057273865, -0.02689850889146328, 0.0688190758228302, -0.18510134518146515, -0.0815717801451683, 0.038661494851112366, -0.02372894436120987, 0.04509283974766731, -0.0013004832435399294, -0.15790840983390808, -0.08405511826276779]",3,"[0.06271401868613512, 0.07780081073732163, 0.0669330896853093, 0.792552080891234]",3,"[0.0, 0.018, 0.002, 0.98]",3,"[0.000921007050693933, 0.003875716524402433, 0.0011990603049059677, 0.9940042161199979]",3,"[0.0007401283364742994, 0.0022631583269685507, 0.0006721791578456759, 0.9963244795799255]"
12,312,3,[[3]],"[0.5108550786972046, 0.640407383441925, -0.22287045419216156, 0.25082582235336304, 0.6163539886474609, -0.33090195059776306, 0.10052017867565155, 0.04497518390417099, 0.5591053366661072, 0.6340060830116272, -0.008613839745521545, -0.5104169249534607, 0.6104987263679504, -0.49529770016670227, -0.19843842089176178, 0.08429255336523056, -0.048993173986673355, -0.06369621306657791, -0.047403231263160706, -0.020086511969566345, -0.05876775085926056, -0.17886604368686676, 0.00850667804479599, 0.07030791789293289, 0.1304633766412735, -0.08600279688835144, -0.09869856387376785, -0.04266390949487686, 0.004859683103859425, 0.04173849895596504]",2,"[0.06965378011801648, 0.09426692587970154, 0.43729241826200027, 0.39878687574028165]",2,"[0.0, 0.325, 0.441, 0.234]",2,"[0.000838703518806646, 0.05965014576589703, 0.9311183307451859, 0.008392819970110274]",2,"[0.007272438611835241, 0.251996785402298, 0.6737256646156311, 0.06700512021780014]"
80,380,3,[[3]],"[0.15315888822078705, 0.6487336754798889, 0.49564939737319946, -0.3432575762271881, 0.033311452716588974, 0.6601441502571106, 0.027080591768026352, 0.45013633370399475, -0.2566113770008087, 0.642029881477356, 0.16920888423919678, -0.559442937374115, 0.6486616134643555, 0.5068615674972534, -0.6353817582130432, -0.19430316984653473, -0.04625619202852249, -0.05986837297677994, -0.024490399286150932, 0.2039472460746765, 0.028343018144369125, 0.10110427439212799, 0.12673889100551605, 0.08059535920619965, -0.014655948616564274, -0.15628783404827118, 0.16291886568069458, 0.028667699545621872, -0.05865888670086861, 0.0838436409831047]",3,"[0.00555187283472976, 0.36258785589830994, 0.009258917371094463, 0.6226013538958659]",3,"[0.0, 0.362, 0.151, 0.487]",3,"[0.0005893892774277587, 0.20413405165348283, 0.001700423329057081, 0.7935761357400326]",3,"[0.006654484197497368, 0.4162869155406952, 0.023846395313739777, 0.5532121658325195]"
171,100,0,[[0]],"[-0.09548782557249069, 0.1732001006603241, 0.08624739199876785, -0.037267107516527176, 0.0714540183544159, 0.150845468044281, 0.15137259662151337, -0.0283990316092968, 0.18046632409095764, -0.22016680240631104, 0.10378075391054153, 0.046315014362335205, -0.04718799516558647, -0.048494402319192886, 0.15576213598251343, 0.17623573541641235, 0.06283372640609741, 0.1114208996295929, 0.17048342525959015, -0.2732074558734894, -0.1609894186258316, 0.15801505744457245, -0.011756641790270805, -0.12313476204872131, 0.1391882449388504, 0.052922189235687256, -0.18239209055900574, 0.16599838435649872, -0.12458008527755737, 0.0941801443696022]",0,"[0.8323456177826632, 0.024017215033215654, 0.10517614678012441, 0.0384610204039968]",0,"[0.99, 0.001, 0.008, 0.001]",0,"[0.997952658448826, 0.0009344462352533536, 0.000423597164529807, 0.0006892981513907747]",0,"[0.9917328357696533, 0.0016566438134759665, 0.004710436332970858, 0.0019001197069883347]"
364,300,0,[[0]],"[0.02064792439341545, -0.1511961966753006, -0.027585351839661598, -0.24728187918663025, 0.16319574415683746, 0.051676686853170395, 0.04076242446899414, 0.0730680450797081, -0.16404157876968384, -0.08721962571144104, -0.14864714443683624, 0.1608630120754242, -0.020988384261727333, 0.05487852543592453, -0.1439974009990692, 0.09743394702672958, 0.07571478933095932, 0.10391977429389954, 0.13125351071357727, -0.165028378367424, -0.17945939302444458, 0.15365304052829742, 0.0677412748336792, -0.16952887177467346, 0.0861729308962822, 0.08085040748119354, -0.10879497975111008, 0.1462966948747635, -0.20083482563495636, 0.22648581862449646]",0,"[0.8437572694615381, 0.08949501941947584, 0.04700232700973227, 0.019745384109253965]",0,"[0.999, 0.0, 0.001, 0.0]",0,"[0.997926042312746, 0.0010660837571047537, 0.0003185941628503815, 0.0006892797672988622]",0,"[0.9928901195526123, 0.004680114798247814, 0.0015689573483541608, 0.0008607932832092047]"
318,300,0,[[0]],"[0.004410192836076021, 0.07698588818311691, -0.10238085687160492, -0.08328497409820557, 0.11088918894529343, -0.20510804653167725, 0.004332511220127344, 0.043600305914878845, -0.12274523824453354, -0.15905630588531494, -0.2924804091453552, 0.10342157632112503, -0.07646394520998001, -0.005322826560586691, -0.19008861482143402, 0.09743394702672958, 0.07571478933095932, 0.10391977429389954, 0.13125351071357727, -0.165028378367424, -0.17945939302444458, 0.15365304052829742, 0.0677412748336792, -0.16952887177467346, 0.0861729308962822, 0.08085040748119354, -0.10879497975111008, 0.1462966948747635, -0.20083482563495636, 0.22648581862449646]",0,"[0.8326969388277111, 0.10748201356054163, 0.040046294648133585, 0.019774752963613834]",0,"[0.997, 0.001, 0.002, 0.0]",0,"[0.9974173070982804, 0.0015681022367609427, 0.0003256622873173854, 0.0006889283776413379]",0,"[0.9934938549995422, 0.004088287707418203, 0.001456597587093711, 0.0009612751309759915]"
64,164,1,[[1]],"[0.6411908268928528, 0.6841158866882324, 0.5149715542793274, 0.23307906091213226, -0.2940230667591095, -0.39923369884490967, -0.003255546325817704, -0.699595034122467, -0.46001988649368286, 0.633840799331665, -0.3872721791267395, -0.5280099511146545, -0.5984469056129456, -0.26818007230758667, 0.5798465013504028, -0.07058895379304886, -0.0625571683049202, 0.12406469881534576, -0.08748894929885864, -0.05384020879864693, 0.14476045966148376, -0.01039292011409998, 0.01451084017753601, 0.09870739281177521, -0.12518362700939178, -0.06368324160575867, 0.017474785447120667, 0.06358417868614197, 0.058042895048856735, -0.06135901063680649]",2,"[0.011414022279131512, 0.21902730047184643, 0.41808810963686993, 0.35147056761215206]",1,"[0.0, 0.482, 0.355, 0.163]",1,"[0.0012920231101025681, 0.9917761537060015, 0.003508633803986072, 0.0034231893799099734]",1,"[0.007050436455756426, 0.8310436010360718, 0.1315879374742508, 0.030318070203065872]"
229,200,0,[[0]],"[0.009946874342858791, -0.044926635921001434, -0.0158808846026659, 0.05154898762702942, -0.008375681936740875, -0.10211561620235443, -0.09050215035676956, -0.06456881761550903, 0.29226309061050415, 0.3356687128543854, -0.05201198160648346, 0.00010303223825758323, -0.1646759957075119, -0.02972596511244774, 0.017537789419293404, 0.12960757315158844, 0.08884453028440475, 0.11251704394817352, 0.18140630424022675, -0.21417902410030365, -0.1596035212278366, 0.15454533696174622, -0.006711791269481182, -0.13448207080364227, 0.16543613374233246, 0.05062073841691017, -0.1877966821193695, 0.11100327968597412, -0.11238658428192139, 0.21299099922180176]",0,"[0.8626592068888825, 0.02938424235083318, 0.0513360172422391, 0.05662053351804516]",0,"[0.989, 0.0, 0.01, 0.001]",0,"[0.9974895350834798, 0.001110742667627272, 0.0003250970797570993, 0.0010746251691356509]",0,"[0.9955873489379883, 0.0016247370513156056, 0.0012896610423922539, 0.001498276018537581]"
189,389,3,[[3]],"[0.011727186851203442, 0.004827556200325489, -0.19226713478565216, -0.03675057366490364, -0.13953319191932678, 0.17006075382232666, 0.11544877290725708, 0.16995207965373993, 0.013115364126861095, 0.13010960817337036, -0.009386017918586731, 0.07557597011327744, 0.08385105431079865, 0.05843883007764816, 0.19822268187999725, -0.038410622626543045, 0.0050764502957463264, -0.17917010188102722, -0.00792095996439457, -0.061998240649700165, -0.14647257328033447, 0.12067507952451706, 0.12800469994544983, -0.13800708949565887, 0.039070699363946915, 0.05969100818037987, 0.05429058521986008, -0.03444491699337959, 0.056573666632175446, 0.01632256805896759]",3,"[0.1403295407314872, 0.06651986381053354, 0.21296591538855325, 0.580184680069426]",3,"[0.005, 0.127, 0.296, 0.572]",3,"[0.0024342631246241867, 0.011772196067186283, 0.030955879019289513, 0.9548376617889]",3,"[0.03132673725485802, 0.04365730658173561, 0.11175751686096191, 0.8132584691047668]"
196,100,0,[[0]],"[-0.020251987501978874, 0.07498662918806076, -0.05016639456152916, 0.028009071946144104, 0.0539003424346447, -0.0019676866941154003, 0.18843448162078857, -0.16824805736541748, 0.08693568408489227, 0.10168340057134628, 0.12232772260904312, 0.07285444438457489, 0.2101219892501831, -0.08925890177488327, 0.1563502699136734, 0.17623573541641235, 0.06283372640609741, 0.1114208996295929, 0.17048342525959015, -0.2732074558734894, -0.1609894186258316, 0.15801505744457245, -0.011756641790270805, -0.12313476204872131, 0.1391882449388504, 0.052922189235687256, -0.18239209055900574, 0.16599838435649872, -0.12458008527755737, 0.0941801443696022]",0,"[0.8087799146902102, 0.020821679174524023, 0.13671957658478637, 0.033678829550479385]",0,"[0.996, 0.0, 0.004, 0.0]",0,"[0.9975871437591628, 0.0009165800307361416, 0.0008201571387700063, 0.000676119071330867]",0,"[0.9919794797897339, 0.00143863121047616, 0.004585715942084789, 0.0019961202051490545]"
256,200,0,[[0]],"[0.06817346066236496, 0.1332232505083084, 0.17947575449943542, 0.06198211759328842, -0.03764313831925392, -0.030669942498207092, -0.10209111124277115, -0.17656932771205902, -0.012909801676869392, 0.16734841465950012, 0.18086838722229004, 0.0432257354259491, 0.009241314604878426, -0.0032053992617875338, -0.11158209294080734, 0.12960757315158844, 0.08884453028440475, 0.11251704394817352, 0.18140630424022675, -0.21417902410030365, -0.1596035212278366, 0.15454533696174622, -0.006711791269481182, -0.13448207080364227, 0.16543613374233246, 0.05062073841691017, -0.1877966821193695, 0.11100327968597412, -0.11238658428192139, 0.21299099922180176]",0,"[0.8479254989475304, 0.053755293170851697, 0.045226381141537306, 0.05309282674008045]",0,"[0.999, 0.0, 0.001, 0.0]",0,"[0.9970708934206834, 0.001948724749284161, 0.00032496063804292357, 0.0006554211919894152]",0,"[0.9948229789733887, 0.0023815406020730734, 0.00113613810390234, 0.0016592893516644835]"
